entrez	target gene	target probe	source probe	Score
51248	PDZD11	223037_at	204116_at	0.544542
6390	SDHB	202675_at	204116_at	0.544099
2937	GSS	201415_at	204116_at	0.544015
10245	TIMM17B	203342_at	204116_at	0.543052
1212	CLTB	205172_x_at	204116_at	0.542970
1717	DHCR7	201790_s_at	204116_at	0.542816
2286	FKBP2	203391_at	204116_at	0.542786
81552	VOPP1	208091_s_at	204116_at	0.542745
10067	SCAMP3	201771_at	204116_at	0.542598
23474	ETHE1	204034_at	204116_at	0.542583
10072	DPP3	232510_s_at	204116_at	0.542114
55770	EXOC2	219349_s_at	204116_at	0.541940
80777	CYB5B	201633_s_at	204116_at	0.541730
10548	TM9SF1	218572_at	204116_at	0.541597
29082	CHMP4A	218572_at	204116_at	0.541597
3185	HNRNPF	201376_s_at	204116_at	0.541585
81926	ABHD17A	221267_s_at	204116_at	0.541367
8826	IQGAP1	200791_s_at	204116_at	0.540784
5300	PIN1	202927_at	204116_at	0.540526
3608	ILF2	200052_s_at	204116_at	0.540330
117289	TAGAP	1552542_s_at	204116_at	0.540289
3431	SP110	209761_s_at	204116_at	0.540225
3313	HSPA9	200692_s_at	204116_at	0.540178
1337	COX6A1	200925_at	204116_at	0.539917
3073	HEXA	201765_s_at	204116_at	0.539838
11340	EXOSC8	215136_s_at	204116_at	0.539836
5434	POLR2E	217854_s_at	204116_at	0.539801
84324	SARNP	224914_s_at	204116_at	0.539776
8214	DGCR6	208024_s_at	204116_at	0.539611
85359	DGCR6L	208024_s_at	204116_at	0.539611
231	AKR1B1	201272_at	204116_at	0.539432
752	FMNL1	204789_at	204116_at	0.539198
6240	RRM1	201476_s_at	204116_at	0.539157
6150	MRPL23	213897_s_at	204116_at	0.538916
10280	SIGMAR1	214484_s_at	204116_at	0.538819
4580	MTX1	210386_s_at	204116_at	0.538755
274	BIN1	210202_s_at	204116_at	0.538348
11198	SUPT16H	217815_at	204116_at	0.538285
388962	BOLA3	227291_s_at	204116_at	0.538249
10640	EXOC5	225084_at	204116_at	0.538101
80155	NAA15	222837_s_at	204116_at	0.538031
4074	M6PR	200900_s_at	204116_at	0.537875
79876	UBA5	218289_s_at	204116_at	0.537680
3004	GZMM	207460_at	204116_at	0.537664
2214	FCGR3A	204006_s_at	204116_at	0.537543
2215	FCGR3B	204006_s_at	204116_at	0.537543
374291	NDUFS7	211752_s_at	204116_at	0.537324
51428	DDX41	217840_at	204116_at	0.537219
26040	SETBP1	205933_at	204116_at	0.536907
2590	GALNT2	217787_s_at	204116_at	0.536724
54602	NDFIP2	224799_at	204116_at	0.536486
821	CANX	208853_s_at	204116_at	0.536403
27341	RRP7A	202937_x_at	204116_at	0.536070
8479	HIRIP3	204504_s_at	204116_at	0.536055
23274	CLEC16A	212786_at	204116_at	0.535966
9757	KMT2B	203419_at	204116_at	0.535947
207	AKT1	207163_s_at	204116_at	0.535832
646450	ARIH2OS	1559532_at	204116_at	0.535608
23499	MACF1	215222_x_at	204116_at	0.535541
2961	GTF2E2	202680_at	204116_at	0.535524
1994	ELAVL1	201726_at	204116_at	0.535505
81875	ISG20L2	208114_s_at	204116_at	0.535493
10956	OS9	215399_s_at	204116_at	0.535366
29085	PHPT1	223207_x_at	204116_at	0.534894
9158	FIBP	202041_s_at	204116_at	0.534830
123169	LEO1	235096_at	204116_at	0.534789
4598	MVK	204056_s_at	204116_at	0.534602
10623	POLR3C	210573_s_at	204116_at	0.534575
2923	PDIA3	208612_at	204116_at	0.534454
81554	WBSCR16	221247_s_at	204116_at	0.534424
102466723	MIR6734	57163_at	204116_at	0.534274
64834	ELOVL1	57163_at	204116_at	0.534274
55257	MRGBP	218586_at	204116_at	0.534021
29777	ABT1	218405_at	204116_at	0.533940
2968	GTF2H4	203577_at	204116_at	0.533837
51729	WBP11	217821_s_at	204116_at	0.533801
84164	ASCC2	215684_s_at	204116_at	0.533769
1155	TBCB	216194_s_at	204116_at	0.533759
6182	MRPL12	203931_s_at	204116_at	0.533643
54442	KCTD5	222645_s_at	204116_at	0.533612
1460	CSNK2B	201390_s_at	204116_at	0.533196
4190	MDH1	200978_at	204116_at	0.532911
