entrez	target gene	target probe	source probe	Score
128611	ZNF831	1558826_at	204912_at	0.474366
4287	ATXN3	235240_at	204912_at	0.473787
127733	UBXN10	238657_at	204912_at	0.472629
4089	SMAD4	235725_at	204912_at	0.472025
23613	ZMYND8	209048_s_at	204912_at	0.471306
7716	VEZF1	202172_at	204912_at	0.471300
27241	BBS9	37549_g_at	204912_at	0.471114
81558	FAM117A	221249_s_at	204912_at	0.470831
375593	TRIM73	1554250_s_at	204912_at	0.470113
442578	STAG3L3	1554250_s_at	204912_at	0.470113
442582	STAG3L2	1554250_s_at	204912_at	0.470113
9208	LRRFIP1	223492_s_at	204912_at	0.469919
10910	SUGT1	228045_at	204912_at	0.468974
339559	ZFP69	1569107_s_at	204912_at	0.468704
3635	INPP5D	1568943_at	204912_at	0.467013
3707	ITPKB	235213_at	204912_at	0.465304
101060181	LOC101060181	215359_x_at	204912_at	0.464402
51710	ZNF44	215359_x_at	204912_at	0.464402
92	ACVR2A	228416_at	204912_at	0.463381
583	BBS2	223227_at	204912_at	0.461320
56623	INPP5E	204706_at	204912_at	0.461305
152485	ZNF827	226764_at	204912_at	0.461240
7508	XPC	209375_at	204912_at	0.460233
340085	LOC340085	232455_x_at	204912_at	0.460060
57649	PHF12	231815_at	204912_at	0.458422
4329	ALDH6A1	221588_x_at	204912_at	0.458127
8816	DCAF5	224697_at	204912_at	0.457082
7918	GPANK1	225472_at	204912_at	0.456790
55152	DALRD3	218808_at	204912_at	0.455945
284390	ZNF763	1558755_x_at	204912_at	0.455146
678	ZFP36L2	201369_s_at	204912_at	0.454344
27314	RAB30	229072_at	204912_at	0.454091
79831	KDM8	237229_at	204912_at	0.453995
100506965	PWAR6	226591_at	204912_at	0.453936
147923	ZNF420	238937_at	204912_at	0.453466
171425	CLYBL	238440_at	204912_at	0.453214
57406	ABHD6	45288_at	204912_at	0.453055
10198	MPHOSPH9	215731_s_at	204912_at	0.452033
9448	MAP4K4	218181_s_at	204912_at	0.451462
23360	FNBP4	212232_at	204912_at	0.450931
100500854	MIR3671	239130_at	204912_at	0.450408
406893	MIR101-1	239130_at	204912_at	0.450408
79868	ALG13	205584_at	204912_at	0.449909
54872	PIGG	218652_s_at	204912_at	0.449909
864	RUNX3	204198_s_at	204912_at	0.449840
29997	GLTSCR2	234339_s_at	204912_at	0.449464
692091	SNORD23	234339_s_at	204912_at	0.449464
79992	AGPAT4-IT1	223740_at	204912_at	0.449077
255812	SDHAP1	226693_at	204912_at	0.448504
440993	LINC00969	226693_at	204912_at	0.448504
727956	SDHAP2	226693_at	204912_at	0.448504
83988	NCALD	211685_s_at	204912_at	0.448193
10062	NR1H3	203920_at	204912_at	0.447983
25939	SAMHD1	1559882_at	204912_at	0.447912
1240	CMKLR1	229121_at	204912_at	0.447190
30815	ST6GALNAC6	222571_at	204912_at	0.447091
490	ATP2B1	212930_at	204912_at	0.447077
59307	SIGIRR	218921_at	204912_at	0.447031
11168	PSIP1	209337_at	204912_at	0.447007
5926	ARID4A	230141_at	204912_at	0.446907
9750	FAM65B	209829_at	204912_at	0.446452
8621	CDK13	207318_s_at	204912_at	0.446103
5095	PCCA	203860_at	204912_at	0.446097
8554	PIAS1	217864_s_at	204912_at	0.445292
162989	DEDD2	225434_at	204912_at	0.445121
29125	C11orf21	220560_at	204912_at	0.444390
5498	PPOX	204788_s_at	204912_at	0.443960
84532	ACSS1	234801_s_at	204912_at	0.443792
27327	TNRC6A	224704_at	204912_at	0.443459
55251	PCMTD2	212406_s_at	204912_at	0.442086
23451	SF3B1	201071_x_at	204912_at	0.441755
10681	GNB5	204000_at	204912_at	0.441715
23087	TRIM35	227102_at	204912_at	0.441702
10869	USP19	226357_at	204912_at	0.441636
9397	NMT2	205005_s_at	204912_at	0.441412
83605	CCM2	223164_at	204912_at	0.441411
5337	PLD1	226636_at	204912_at	0.441233
55208	DCUN1D2	219116_s_at	204912_at	0.440920
79960	JADE1	218517_at	204912_at	0.440883
284161	GDPD1	238681_at	204912_at	0.440125
56255	TMX4	201581_at	204912_at	0.440071
6645	SNTB2	205315_s_at	204912_at	0.440022
55729	ATF7IP	225917_at	204912_at	0.439764
26235	FBXL4	235450_at	204912_at	0.439586
7589	ZSCAN21	223424_s_at	204912_at	0.439380
50485	SMARCAL1	218452_at	204912_at	0.439313
89846	FGD3	227811_at	204912_at	0.439007
144193	AMDHD1	229596_at	204912_at	0.438183
54811	ZNF562	230205_at	204912_at	0.437500
93134	ZNF561	230205_at	204912_at	0.437500
9043	SPAG9	225339_at	204912_at	0.437418
2000	ELF4	31845_at	204912_at	0.436731
91147	TMEM67	1569377_at	204912_at	0.436673
407025	MIR29B2	228528_at	204912_at	0.436337
407026	MIR29C	228528_at	204912_at	0.436337
23112	TNRC6B	1558142_at	204912_at	0.435601
79815	NIPAL2	227001_at	204912_at	0.435515
79068	FTO	209702_at	204912_at	0.435313
1628	DBP	209782_s_at	204912_at	0.435055
84795	PYROXD2	228384_s_at	204912_at	0.435036
79666	PLEKHF2	218640_s_at	204912_at	0.434480
222484	LNX2	227569_at	204912_at	0.434228
11257	TP53TG1	210241_s_at	204912_at	0.433442
59084	ENPP5	227803_at	204912_at	0.433303
6482	ST3GAL1	208322_s_at	204912_at	0.433110
5290	PIK3CA	204369_at	204912_at	0.433098
7905	REEP5	208873_s_at	204912_at	0.432752
283897	C16orf54	1559584_a_at	204912_at	0.432703
9541	CIR1	209571_at	204912_at	0.432587
23526	HMHA1	212873_at	204912_at	0.432556
100216479	FAR2P2	226809_at	204912_at	0.432375
100288897	FAR2P3	226809_at	204912_at	0.432375
163747	C1orf177	1557016_a_at	204912_at	0.431845
6389	SDHA	201093_x_at	204912_at	0.431608
25778	DSTYK	214663_at	204912_at	0.431087
9524	TECR	208336_s_at	204912_at	0.430338
4675	NAP1L3	204749_at	204912_at	0.430160
26503	SLC17A5	223441_at	204912_at	0.429900
22878	TRAPPC8	207305_s_at	204912_at	0.429896
11320	MGAT4A	231283_at	204912_at	0.429247
8301	PICALM	212511_at	204912_at	0.428786
387036	GUSBP2	1555568_at	204912_at	0.428578
333929	SNAI3	1560228_at	204912_at	0.428556
92822	ZNF276	213778_x_at	204912_at	0.428194
23294	ANKS1A	212747_at	204912_at	0.427543
55023	PHIP	213074_at	204912_at	0.427178
8649	LAMTOR3	227562_at	204912_at	0.427139
101927204	LOC101927204	235152_at	204912_at	0.427062
9832	JAKMIP2	205889_s_at	204912_at	0.427037
283349	RASSF3	230466_s_at	204912_at	0.426100
283464	GXYLT1	226868_at	204912_at	0.426006
64773	PCED1A	225505_s_at	204912_at	0.425756
6181	RPLP2	200909_s_at	204912_at	0.425574
619565	SNORA52	200909_s_at	204912_at	0.425574
55501	CHST12	222786_at	204912_at	0.425371
150465	TTL	224896_s_at	204912_at	0.425269
11046	SLC35D2	231437_at	204912_at	0.425031
127281	FAM213B	231835_at	204912_at	0.424679
1808	DPYSL2	200762_at	204912_at	0.424480
23317	DNAJC13	212467_at	204912_at	0.424122
54059	YBEY	242565_x_at	204912_at	0.423981
29121	CLEC2D	233500_x_at	204912_at	0.423690
56987	BBX	226331_at	204912_at	0.423434
8575	PRKRA	237107_at	204912_at	0.423187
6294	SAFB	201748_s_at	204912_at	0.423133
3417	IDH1	201193_at	204912_at	0.423027
10491	CRTAP	226656_at	204912_at	0.422854
26137	ZBTB20	227082_at	204912_at	0.422670
51109	RDH11	217042_at	204912_at	0.422484
80205	CHD9	212616_at	204912_at	0.422340
8087	FXR1	235960_at	204912_at	0.421537
22848	AAK1	205434_s_at	204912_at	0.421223
10284	SAP18	208741_at	204912_at	0.421048
25840	METTL7A	207761_s_at	204912_at	0.420703
9926	LPGAT1	227476_at	204912_at	0.420437
51263	MRPL30	243801_x_at	204912_at	0.420330
84901	NFATC2IP	217527_s_at	204912_at	0.420315
57690	TNRC6C	227149_at	204912_at	0.419979
57107	PDSS2	219307_at	204912_at	0.419570
1353	COX11	214277_at	204912_at	0.419568
4968	OGG1	205760_s_at	204912_at	0.419224
101928102		241803_s_at	204912_at	0.419174
102723678	LOC102723678	241803_s_at	204912_at	0.419174
102723709	LOC102723709	241803_s_at	204912_at	0.419174
2533	FYB	227266_s_at	204912_at	0.419170
80028	FBXL18	227500_at	204912_at	0.417768
7084	TK2	204276_at	204912_at	0.416950
23608	MKRN1	209845_at	204912_at	0.416805
23473	CAPN7	203357_s_at	204912_at	0.416773
148327	CREB3L4	226455_at	204912_at	0.416678
100506639	LOC100506639	214741_at	204912_at	0.416675
7690	ZNF131	214741_at	204912_at	0.416675
64172	OSGEPL1	220631_at	204912_at	0.416020
55001	TTC22	235651_at	204912_at	0.415876
440193	CCDC88C	215343_at	204912_at	0.415608
6311	ATXN2	202622_s_at	204912_at	0.415166
6391	SDHC	238191_at	204912_at	0.415064
84445	LZTS2	224473_x_at	204912_at	0.414896
113263	GLCCI1	225706_at	204912_at	0.414569
23338	JADE2	232279_at	204912_at	0.414448
157922	CAMSAP1	212710_at	204912_at	0.414215
7697	ZNF138	244743_x_at	204912_at	0.414003
64750	SMURF2	227489_at	204912_at	0.413326
10181	RBM5	201394_s_at	204912_at	0.412729
57506	MAVS	229741_at	204912_at	0.412727
9653	HS2ST1	203285_s_at	204912_at	0.412528
101929336		226821_at	204912_at	0.412528
55183	RIF1	226821_at	204912_at	0.412528
10628	TXNIP	201010_s_at	204912_at	0.412452
23185	LARP4B	208954_s_at	204912_at	0.412321
84961	FBXL20	226842_at	204912_at	0.412167
9648	GCC2	202832_at	204912_at	0.411995
23031	MAST3	213045_at	204912_at	0.411816
9169	SCAF11	225336_at	204912_at	0.411344
51063	CALHM2	57715_at	204912_at	0.410940
84270	C9orf89	223398_at	204912_at	0.410777
80097	MZT2B	220720_x_at	204912_at	0.410225
80346	REEP4	218777_at	204912_at	0.409615
9881	TRANK1	213261_at	204912_at	0.409399
5775	PTPN4	232161_x_at	204912_at	0.409293
147138	TMC8	236554_x_at	204912_at	0.409270
254251	LCORL	240592_at	204912_at	0.409248
124460	SNX20	228869_at	204912_at	0.409190
100131096	TNRC6C-AS1	230526_at	204912_at	0.408751
81553	FAM49A	209683_at	204912_at	0.408587
162962	ZNF836	1569077_x_at	204912_at	0.408583
994	CDC25B	201853_s_at	204912_at	0.408308
6601	SMARCC2	201321_s_at	204912_at	0.407309
84869	CBR4	244052_at	204912_at	0.406975
51247	PAIP2	222984_at	204912_at	0.406580
23116	FAM179B	213304_at	204912_at	0.405951
90075	ZNF30	232014_at	204912_at	0.405370
90321	ZNF766	227284_at	204912_at	0.405303
100996629	LINC00849	235747_at	204912_at	0.405095
8034	SLC25A16	235747_at	204912_at	0.405095
79829	NAA40	218734_at	204912_at	0.404828
407738	FAM19A1	230923_at	204912_at	0.404655
51057	WDPCP	231770_x_at	204912_at	0.403623
55827	DCAF6	217908_s_at	204912_at	0.403096
84861	KLHL22	222141_at	204912_at	0.402810
23522	KAT6B	212462_at	204912_at	0.402474
8545	CGGBP1	224599_at	204912_at	0.401991
9682	KDM4A	203205_at	204912_at	0.401904
5442	POLRMT	203782_s_at	204912_at	0.401695
55737	VPS35	1561146_at	204912_at	0.401654
170384	FUT11	238551_at	204912_at	0.401535
112574	SNX18	226683_at	204912_at	0.401427
84939	MUM1	221290_s_at	204912_at	0.401224
26119	LDLRAP1	57082_at	204912_at	0.401091
445347	TARP	216920_s_at	204912_at	0.400989
6967	TRGC2	216920_s_at	204912_at	0.400989
6983	TRGV9	216920_s_at	204912_at	0.400989
26190	FBXW2	209630_s_at	204912_at	0.400881
5336	PLCG2	230917_at	204912_at	0.400732
4775	NFATC3	207416_s_at	204912_at	0.400731
64115	C10orf54	225372_at	204912_at	0.400476
100527964	LHX4-AS1	228209_at	204912_at	0.400102
9516	LITAF	200706_s_at	204912_at	0.399972
54737	MPHOSPH8	227026_at	204912_at	0.399802
10938	EHD1	209039_x_at	204912_at	0.399646
64145	RBSN	226581_at	204912_at	0.399405
285812	LOC285812	230179_at	204912_at	0.399228
201725	C4orf46	201812_s_at	204912_at	0.399083
54543	TOMM7	201812_s_at	204912_at	0.399083
10194	TSHZ1	223283_s_at	204912_at	0.399030
57658	CALCOCO1	209002_s_at	204912_at	0.398762
200576	PIKFYVE	213111_at	204912_at	0.398458
25901	CCDC28A	209479_at	204912_at	0.398377
23492	CBX7	212914_at	204912_at	0.398346
3275	PRMT2	202098_s_at	204912_at	0.398088
221786	FAM200A	238609_at	204912_at	0.397901
374403	TBC1D10C	228258_at	204912_at	0.397675
196743	PAOX	50400_at	204912_at	0.397480
64224	HERPUD2	1558699_a_at	204912_at	0.397380
81856	ZNF611	208137_x_at	204912_at	0.397341
84498	FAM120B	226774_at	204912_at	0.396782
5243	ABCB1	209993_at	204912_at	0.396689
9267	CYTH1	202880_s_at	204912_at	0.396611
388228	SBK1	226548_at	204912_at	0.396582
84222	TMEM191A	223628_at	204912_at	0.396470
159195	USP54	227334_at	204912_at	0.396268
117178	SSX2IP	203018_s_at	204912_at	0.396228
124540	MSI2	226134_s_at	204912_at	0.396168
4077	NBR1	201384_s_at	204912_at	0.395845
1891	ECH1	200789_at	204912_at	0.395652
100093631	LOC100093631	210891_s_at	204912_at	0.395635
2969	GTF2I	210891_s_at	204912_at	0.395635
2970	GTF2IP1	210891_s_at	204912_at	0.395635
158234	TRMT10B	235303_at	204912_at	0.395140
10636	RGS14	38290_at	204912_at	0.395071
9913	SUPT7L	201836_s_at	204912_at	0.394987
100137047	JMJD7	222256_s_at	204912_at	0.394832
8681	JMJD7-PLA2G4B	222256_s_at	204912_at	0.394832
23067	SETD1B	213153_at	204912_at	0.394643
961	CD47	242974_at	204912_at	0.394531
63908	NAPB	225111_s_at	204912_at	0.394114
126231	ZNF573	217627_at	204912_at	0.394047
5586	PKN2	212628_at	204912_at	0.393823
79573	TTC13	219481_at	204912_at	0.393806
84865	CCDC142	239922_at	204912_at	0.393800
55088	CCDC186	227701_at	204912_at	0.393788
90355	C5orf30	221823_at	204912_at	0.393636
81603	TRIM8	221012_s_at	204912_at	0.393518
2332	FMR1	203689_s_at	204912_at	0.393438
7915	ALDH5A1	203608_at	204912_at	0.393183
3691	ITGB4	214292_at	204912_at	0.391465
145783	LOC145783	221213_s_at	204912_at	0.391301
54816	ZNF280D	221213_s_at	204912_at	0.391301
389856	USP27X	230620_at	204912_at	0.390980
6843	VAMP1	213326_at	204912_at	0.390774
81704	DOCK8	232843_s_at	204912_at	0.390700
8526	DGKE	238694_at	204912_at	0.390422
79961	DENND2D	221081_s_at	204912_at	0.390298
64772	ENGASE	220349_s_at	204912_at	0.390086
283130	SLC25A45	1563498_s_at	204912_at	0.389928
9847	C2CD5	212943_at	204912_at	0.389856
3841	KPNA5	229317_at	204912_at	0.389714
5244	ABCB4	209994_s_at	204912_at	0.389621
100507577	LOC100507577	223099_s_at	204912_at	0.389498
83752	LONP2	223099_s_at	204912_at	0.389498
9214	FCMR	221602_s_at	204912_at	0.389493
219402	MTIF3	223356_s_at	204912_at	0.389455
101930107	LOC101930107	231973_s_at	204912_at	0.389437
285074	LOC285074	231973_s_at	204912_at	0.389437
64682	ANAPC1	231973_s_at	204912_at	0.389437
730268	LOC730268	231973_s_at	204912_at	0.389437
51274	KLF3	225133_at	204912_at	0.389352
54477	PLEKHA5	220952_s_at	204912_at	0.389339
254531	LPCAT4	40472_at	204912_at	0.389144
3423	IDS	212221_x_at	204912_at	0.389009
30011	SH3KBP1	235692_at	204912_at	0.388825
7305	TYROBP	204122_at	204912_at	0.388818
64776	C11orf1	222785_x_at	204912_at	0.388801
26128	KIF1BP	212453_at	204912_at	0.388510
100287171	WASH1	233929_x_at	204912_at	0.388331
100288778	LOC100288778	233929_x_at	204912_at	0.388331
101930154		233929_x_at	204912_at	0.388331
102465909	MIR6859-2	233929_x_at	204912_at	0.388331
102466751	MIR6859-1	233929_x_at	204912_at	0.388331
374666	WASH3P	233929_x_at	204912_at	0.388331
375260	WASH2P	233929_x_at	204912_at	0.388331
653635	WASH7P	233929_x_at	204912_at	0.388331
23401	FRAT2	209864_at	204912_at	0.388207
100533111	ZNF670-ZNF695	208273_at	204912_at	0.388132
57116	ZNF695	208273_at	204912_at	0.388132
93474	ZNF670	208273_at	204912_at	0.388132
205327	C2orf69	227973_at	204912_at	0.388106
65125	WNK1	39313_at	204912_at	0.387997
2976	GTF3C2	204366_s_at	204912_at	0.387960
55339	WDR33	218851_s_at	204912_at	0.387922
84826	SFT2D3	218851_s_at	204912_at	0.387922
5690	PSMB2	231323_at	204912_at	0.387851
55296	TBC1D19	220260_at	204912_at	0.387839
102606465	LOC102606465	228661_s_at	204912_at	0.387779
4026	LPP	224811_at	204912_at	0.387710
51449	PCYOX1	225274_at	204912_at	0.387551
23225	NUP210	220035_at	204912_at	0.387534
5108	PCM1	228905_at	204912_at	0.387437
54861	SNRK	209481_at	204912_at	0.387118
444	ASPH	209135_at	204912_at	0.386931
101929889		206056_x_at	204912_at	0.386896
6693	SPN	206056_x_at	204912_at	0.386896
55552	ZNF823	229732_at	204912_at	0.386821
7844	RNF103	202636_at	204912_at	0.386818
9814	SFI1	213431_x_at	204912_at	0.386565
2774	GNAL	213924_at	204912_at	0.386539
153682	LOC153682	232794_at	204912_at	0.386454
23389	MED13L	212209_at	204912_at	0.386372
8543	LMO4	209204_at	204912_at	0.386337
23164	MPRIP	225896_at	204912_at	0.386324
285672	SREK1IP1	217608_at	204912_at	0.386252
100129482	ZNF37BP	242208_at	204912_at	0.386027
84440	RAB11FIP4	224482_s_at	204912_at	0.385947
11021	RAB35	221819_at	204912_at	0.385747
79903	NAA60	45526_g_at	204912_at	0.385699
9437	NCR1	217088_s_at	204912_at	0.385364
51070	NOSIP	217950_at	204912_at	0.384856
30	ACAA1	214274_s_at	204912_at	0.384586
84542	KIAA1841	243539_at	204912_at	0.384549
51230	PHF20	206567_s_at	204912_at	0.384078
51611	DPH5	224060_s_at	204912_at	0.383914
57552	NCEH1	225847_at	204912_at	0.383689
196513	DCP1B	226093_at	204912_at	0.383688
79664	ICE2	228960_at	204912_at	0.383301
66035	SLC2A11	232167_at	204912_at	0.383168
5509	PPP1R3D	204555_s_at	204912_at	0.383151
94241	TP53INP1	225912_at	204912_at	0.383126
2932	GSK3B	226183_at	204912_at	0.383102
54665	RSBN1	222788_s_at	204912_at	0.383097
9821	RB1CC1	202033_s_at	204912_at	0.383016
6404	SELPLG	209879_at	204912_at	0.382711
57458	TMCC3	226489_at	204912_at	0.382498
94134	ARHGAP12	207606_s_at	204912_at	0.382432
8398	PLA2G6	215938_s_at	204912_at	0.382373
50619	DEF6	226659_at	204912_at	0.382276
221188	ADGRG5	229971_at	204912_at	0.382238
7072	TIA1	201449_at	204912_at	0.382147
51106	TFB1M	232022_at	204912_at	0.381962
203414	LINC01560	239034_at	204912_at	0.381906
57728	WDR19	220917_s_at	204912_at	0.381679
126375	ZNF792	235052_at	204912_at	0.381481
23228	PLCL2	213309_at	204912_at	0.381475
84056	KATNAL1	227713_at	204912_at	0.380938
84181	CHD6	225026_at	204912_at	0.380850
10210	TOPORS	204071_s_at	204912_at	0.380732
7351	UCP2	208998_at	204912_at	0.380630
92922	CCDC102A	232051_at	204912_at	0.380561
51768	TM7SF3	226478_at	204912_at	0.380545
7707	ZNF148	203319_s_at	204912_at	0.380098
10023	FRAT1	219889_at	204912_at	0.379351
80342	TRAF3IP3	213888_s_at	204912_at	0.379215
54014	BRWD1	1553227_s_at	204912_at	0.379089
10044	SH2D3C	226673_at	204912_at	0.378882
90507	SCRN2	228730_s_at	204912_at	0.378835
414777	HCG18	232975_at	204912_at	0.378602
375056	MIA3	212310_at	204912_at	0.378562
153733	CCDC112	235208_at	204912_at	0.378458
65018	PINK1	209019_s_at	204912_at	0.378037
7803	PTP4A1	200732_s_at	204912_at	0.378027
5599	MAPK8	229664_at	204912_at	0.377899
728661	SLC35E2B	217122_s_at	204912_at	0.377747
9906	SLC35E2	217122_s_at	204912_at	0.377747
4209	MEF2D	225641_at	204912_at	0.377689
25836	NIPBL	212483_at	204912_at	0.377582
284459	HKR1	231836_at	204912_at	0.377226
134957	STXBP5	235227_at	204912_at	0.377201
23466	CBX6	202047_s_at	204912_at	0.377062
472	ATM	1553387_at	204912_at	0.377029
10114	HIPK3	226297_at	204912_at	0.376847
26036	ZNF451	212557_at	204912_at	0.376646
1955	MEGF9	212830_at	204912_at	0.376416
818	CAMK2G	212757_s_at	204912_at	0.376378
284273	ZADH2	234977_at	204912_at	0.376313
100302197	MIR1306	91617_at	204912_at	0.376231
54487	DGCR8	91617_at	204912_at	0.376231
29915	HCFC2	235264_at	204912_at	0.376108
11216	AKAP10	236006_s_at	204912_at	0.375994
23285	KIAA1107	214098_at	204912_at	0.375821
23209	MLC1	213395_at	204912_at	0.375677
26191	PTPN22	208010_s_at	204912_at	0.375533
55599	RNPC3	229903_x_at	204912_at	0.375444
5378	PMS1	213677_s_at	204912_at	0.375430
10611	PDLIM5	213684_s_at	204912_at	0.375319
146057	TTBK2	226964_at	204912_at	0.375141
57599	WDR48	222157_s_at	204912_at	0.375132
4034	LRCH4	90610_at	204912_at	0.374623
10142	AKAP9	215483_at	204912_at	0.374468
63901	FAM111A	218248_at	204912_at	0.374439
9368	SLC9A3R1	201349_at	204912_at	0.374163
27430	MAT2B	217993_s_at	204912_at	0.374159
8924	HERC2	217902_s_at	204912_at	0.374039
286437	LOC286437	239762_at	204912_at	0.373898
2145	EZH1	32259_at	204912_at	0.373839
131616	TMEM42	226361_at	204912_at	0.373739
54847	SIDT1	219734_at	204912_at	0.373714
1524	CX3CR1	1568934_at	204912_at	0.372890
81790	RNF170	226104_at	204912_at	0.372421
10129	FRY	204072_s_at	204912_at	0.372290
390980	ZNF805	238437_at	204912_at	0.371984
29896	TRA2A	213593_s_at	204912_at	0.371950
8459	TPST2	204079_at	204912_at	0.371931
54461	FBXW5	223050_s_at	204912_at	0.371826
10473	HMGN4	209786_at	204912_at	0.371776
8906	AP1G2	201613_s_at	204912_at	0.371659
84914	ZNF587	219981_x_at	204912_at	0.371407
54960	GEMIN8	222854_s_at	204912_at	0.371018
100287482	SMKR1	235736_at	204912_at	0.370983
5565	PRKAB2	225278_at	204912_at	0.370737
389072	PLEKHM3	1560069_at	204912_at	0.370641
9652	TTC37	203048_s_at	204912_at	0.370482
10513	APPBP2	202630_at	204912_at	0.370427
100289097	LOC100289097	215160_x_at	204912_at	0.370413
642236	LOC642236	215160_x_at	204912_at	0.370413
83638	C11orf68	221534_at	204912_at	0.370283
284071	C17orf104	1566480_x_at	204912_at	0.370233
253959	RALGAPA1	213049_at	204912_at	0.370194
5727	PTCH1	209816_at	204912_at	0.370134
528	ATP6V1C1	226463_at	204912_at	0.370094
641467	TSC22D1-AS1	237745_at	204912_at	0.370060
51170	HSD17B11	217989_at	204912_at	0.370060
101927933		228314_at	204912_at	0.370051
84230	LRRC8C	228314_at	204912_at	0.370051
283450	HECTD4	1561130_at	204912_at	0.370029
24149	ZNF318	203521_s_at	204912_at	0.369844
474383	F8A2	203274_at	204912_at	0.369836
474384	F8A3	203274_at	204912_at	0.369836
8263	F8A1	203274_at	204912_at	0.369836
81627	TRMT1L	220992_s_at	204912_at	0.369808
101930306		230328_at	204912_at	0.369472
54700	RRN3	230328_at	204912_at	0.369472
653390	RRN3P2	230328_at	204912_at	0.369472
730092	RRN3P1	230328_at	204912_at	0.369472
9765	ZFYVE16	1554638_at	204912_at	0.369462
84726	PRRC2B	212068_s_at	204912_at	0.369440
5813	PURA	229167_at	204912_at	0.369338
81563	C1orf21	223125_s_at	204912_at	0.369243
23102	TBC1D2B	212796_s_at	204912_at	0.369064
5286	PIK3C2A	235792_x_at	204912_at	0.368889
148268	ZNF570	231215_at	204912_at	0.368817
5494	PPM1A	227728_at	204912_at	0.368548
155400	NSUN5P1	213460_x_at	204912_at	0.368531
260294	NSUN5P2	213460_x_at	204912_at	0.368531
80195	TMEM254	218174_s_at	204912_at	0.368403
55139	ANKZF1	218274_s_at	204912_at	0.368301
6733	SRPK2	203182_s_at	204912_at	0.368085
57585	CRAMP1L	225172_at	204912_at	0.367946
1398	CRK	202224_at	204912_at	0.367943
317662	FAM149B1	213463_s_at	204912_at	0.367876
29123	ANKRD11	226012_at	204912_at	0.367807
101929841		229231_at	204912_at	0.367792
114659	LRRC37B	229231_at	204912_at	0.367792
54677	CROT	204573_at	204912_at	0.367642
5937	RBMS1	209868_s_at	204912_at	0.367529
162394	SLFN5	226725_at	204912_at	0.367377
55658	RNF126	223332_x_at	204912_at	0.367373
8473	OGT	207564_x_at	204912_at	0.367319
23048	FNBP1	213940_s_at	204912_at	0.367202
55680	RUFY2	219957_at	204912_at	0.367089
56650	CLDND1	239146_at	204912_at	0.366895
