entrez	target gene	target probe	source probe	Score
3459	IFNGR1	202727_s_at	202727_s_at	1.000000
1390	CREM	214508_x_at	211676_s_at	0.670341
94056	SYAP1	225154_at	211676_s_at	0.663657
2591	GALNT3	203397_s_at	202727_s_at	0.657025
23670	TMEM2	218113_at	202727_s_at	0.634954
6515	SLC2A3	202497_x_at	211676_s_at	0.622842
150094	SIK1	208078_s_at	202727_s_at	0.622345
5144	PDE4D	210837_s_at	242903_at	0.615250
284207	METRNL	225955_at	211676_s_at	0.612346
9929	JOSD1	201751_at	211676_s_at	0.609578
144195	SLC2A14	216236_s_at	211676_s_at	0.606263
23710	GABARAPL1	208868_s_at	211676_s_at	0.603169
94120	SYTL3	1561882_at	242903_at	0.601810
2534	FYN	216033_s_at	211676_s_at	0.601672
133746	JMY	241985_at	242903_at	0.597628
84174	SLA2	1555688_s_at	211676_s_at	0.585070
55274	PHF10	225048_at	242903_at	0.581445
7110	TMF1	242243_at	242903_at	0.579549
2355	FOSL2	218880_at	211676_s_at	0.579077
673	BRAF	243829_at	202727_s_at	0.577322
8507	ENC1	201340_s_at	242903_at	0.576831
9262	STK17B	205214_at	202727_s_at	0.575029
10049	DNAJB6	208811_s_at	211676_s_at	0.574485
65084	TMEM135	208811_s_at	211676_s_at	0.574485
79609	VCPKMT	218940_at	202727_s_at	0.574064
49854	ZBTB21	225539_at	202727_s_at	0.573046
51444	RNF138	218738_s_at	202727_s_at	0.572583
1362	CPD	201940_at	202727_s_at	0.572436
196441	ZFC3H1	1553736_at	202727_s_at	0.571346
9584	RBM39	207941_s_at	202727_s_at	0.568665
22823	MTF2	209704_at	202727_s_at	0.567478
283989	TSEN54	241402_at	242903_at	0.564927
23186	RCOR1	212612_at	202727_s_at	0.564115
64282	PAPD5	229043_at	242903_at	0.561234
9931	HELZ	240486_at	202727_s_at	0.559638
7050	TGIF1	203313_s_at	202727_s_at	0.559234
26051	PPP1R16B	233813_at	242903_at	0.559186
257415	FAM133B	226332_at	242903_at	0.557737
728066	FAM133DP	226332_at	242903_at	0.557737
5621	PRNP	215707_s_at	211676_s_at	0.557282
6907	TBL1X	201869_s_at	211676_s_at	0.555524
26053	AUTS2	212599_at	202727_s_at	0.554666
8477	GPR65	214467_at	202727_s_at	0.553788
64092	SAMSN1	1555638_a_at	211676_s_at	0.552562
1195	CLK1	214683_s_at	202727_s_at	0.552149
54855	FAM46C	226811_at	202727_s_at	0.551067
9741	LAPTM4A	200673_at	202727_s_at	0.550855
728294	D2HGDH	228738_at	242903_at	0.550267
246175	CNOT6L	226153_s_at	242903_at	0.549876
7803	PTP4A1	200731_s_at	202727_s_at	0.549706
5997	RGS2	202388_at	242903_at	0.549138
26191	PTPN22	236539_at	202727_s_at	0.545669
266812	NAP1L5	228063_s_at	242903_at	0.545661
80218	NAA50	217745_s_at	202727_s_at	0.545315
406	ARNTL	209824_s_at	202727_s_at	0.545255
4929	NR4A2	216248_s_at	211676_s_at	0.544512
65977	PLEKHA3	223370_at	202727_s_at	0.542853
10396	ATP8A1	213106_at	242903_at	0.542852
124491	TMEM170A	228505_s_at	211676_s_at	0.541827
7525	YES1	202932_at	202727_s_at	0.541248
9765	ZFYVE16	203651_at	242903_at	0.540048
7738	ZNF184	213452_at	202727_s_at	0.539238
9047	SH2D2A	207351_s_at	211676_s_at	0.537740
7013	TERF1	203448_s_at	242903_at	0.535236
101929787	LOC101929787	236704_at	242903_at	0.534517
54520	CCDC93	219774_at	211676_s_at	0.533352
11261	CHP1	207993_s_at	211676_s_at	0.533313
2186	BPTF	231953_at	211676_s_at	0.532891
8899	PRPF4B	202126_at	202727_s_at	0.532120
22936	ELL2	226099_at	202727_s_at	0.531738
1540	CYLD	60084_at	202727_s_at	0.528908
9709	HERPUD1	217168_s_at	202727_s_at	0.527951
3313	HSPA9	200692_s_at	211676_s_at	0.527427
26018	LRIG1	211596_s_at	211676_s_at	0.526666
55605	KIF21A	226003_at	202727_s_at	0.525657
93010	B3GNT7	1555963_x_at	202727_s_at	0.525612
51669	SARAF	200847_s_at	202727_s_at	0.525564
51366	UBR5	208882_s_at	202727_s_at	0.524854
22931	RAB18	243496_at	242903_at	0.524319
5527	PPP2R5C	1554364_at	242903_at	0.523971
4068	SH2D1A	210116_at	242903_at	0.523645
7763	ZFAND5	210275_s_at	202727_s_at	0.523519
23347	SMCHD1	212569_at	202727_s_at	0.523066
100302143	MIR1248	200912_s_at	242903_at	0.522979
1974	EIF4A2	200912_s_at	242903_at	0.522979
6043	SNORA63	200912_s_at	242903_at	0.522979
619567	SNORD2	200912_s_at	242903_at	0.522979
619568	SNORA4	200912_s_at	242903_at	0.522979
677847	SNORA81	200912_s_at	242903_at	0.522979
6653	SORL1	212560_at	202727_s_at	0.521841
5576	PRKAR2A	225000_at	202727_s_at	0.521395
10914	PAPOLA	209388_at	202727_s_at	0.520215
25976	TIPARP	212665_at	202727_s_at	0.519264
100527943	TGIF2-C20orf24	224376_s_at	211676_s_at	0.519050
55969	C20orf24	224376_s_at	211676_s_at	0.519050
5295	PIK3R1	212239_at	242903_at	0.518424
65117	RSRC2	202302_s_at	202727_s_at	0.517108
3838	KPNA2	211762_s_at	211676_s_at	0.516925
25852	ARMC8	1555279_at	202727_s_at	0.516278
5033	P4HA1	207543_s_at	211676_s_at	0.515293
59339	PLEKHA2	225136_at	202727_s_at	0.514881
51696	HECA	218603_at	202727_s_at	0.514343
10963	STIP1	213330_s_at	211676_s_at	0.512107
9295	SRSF11	213742_at	242903_at	0.509056
373	TRIM23	204732_s_at	242903_at	0.508777
22882	ZHX2	203556_at	202727_s_at	0.508097
2935	GSPT1	201912_s_at	211676_s_at	0.506904
28232	SLCO3A1	227367_at	242903_at	0.506872
81602	CDADC1	233647_s_at	242903_at	0.506576
83440	ADPGK	224455_s_at	211676_s_at	0.506473
26973	CHORDC1	218566_s_at	202727_s_at	0.506400
25820	ARIH1	201881_s_at	202727_s_at	0.506203
84440	RAB11FIP4	225739_at	211676_s_at	0.505971
51762	RAB8B	226633_at	202727_s_at	0.504886
51582	AZIN1	201772_at	211676_s_at	0.504729
80853	KDM7A	221778_at	202727_s_at	0.504290
23133	PHF8	212916_at	202727_s_at	0.504134
1604	CD55	201926_s_at	211676_s_at	0.503895
285527	FRYL	212546_s_at	242903_at	0.503058
6884	TAF13	227278_at	202727_s_at	0.502991
222161	DKFZP586I1420	213546_at	242903_at	0.502890
23766	GABARAPL3	211458_s_at	242903_at	0.502720
285190	RGPD4	210676_x_at	202727_s_at	0.502571
653489	RGPD3	210676_x_at	202727_s_at	0.502571
727851	RGPD8	210676_x_at	202727_s_at	0.502571
729540	RGPD6	210676_x_at	202727_s_at	0.502571
84220	RGPD5	210676_x_at	202727_s_at	0.502571
22933	SIRT2	220605_s_at	211676_s_at	0.502565
64795	RMND5A	212478_at	242903_at	0.502122
51430	SUCO	203429_s_at	202727_s_at	0.502074
64848	YTHDC2	205836_s_at	242903_at	0.501812
333929	SNAI3	1560228_at	211676_s_at	0.501585
353322	ANKRD37	227337_at	242903_at	0.501334
382	ARF6	203311_s_at	211676_s_at	0.501311
3428	IFI16	208966_x_at	242903_at	0.500635
54464	XRN1	1570394_at	242903_at	0.499910
9419	CRIPT	239049_at	242903_at	0.499786
23062	GGA2	208913_at	242903_at	0.499687
4124	MAN2A1	226538_at	242903_at	0.499652
166968	MIER3	231975_s_at	211676_s_at	0.498868
29117	BRD7	228289_at	202727_s_at	0.498617
79441	HAUS3	210054_at	242903_at	0.498519
10598	AHSA1	201491_at	211676_s_at	0.497587
6095	RORA	236266_at	202727_s_at	0.497010
6386	SDCBP	200958_s_at	202727_s_at	0.496947
4928	NUP98	210793_s_at	202727_s_at	0.496769
285513	GPRIN3	1556698_a_at	211676_s_at	0.496393
3312	HSPA8	210338_s_at	211676_s_at	0.496037
85389	SNORD14C	210338_s_at	211676_s_at	0.496037
85390	SNORD14D	210338_s_at	211676_s_at	0.496037
57786	RBAK	228571_at	242903_at	0.495919
11171	STRAP	200870_at	202727_s_at	0.495129
8027	STAM	203544_s_at	202727_s_at	0.494909
6789	STK4	243981_at	242903_at	0.494106
3183	HNRNPC	227110_at	202727_s_at	0.493596
7852	CXCR4	217028_at	242903_at	0.492788
55167	MSL2	218733_at	211676_s_at	0.492620
80709	AKNA	225701_at	202727_s_at	0.492525
1595	CYP51A1	202314_at	202727_s_at	0.492289
401387	LRRD1	202314_at	202727_s_at	0.492289
6430	SRSF5	210077_s_at	202727_s_at	0.492062
85464	SSH2	226080_at	242903_at	0.491657
54700	RRN3	216902_s_at	211676_s_at	0.491598
653390	RRN3P2	216902_s_at	211676_s_at	0.491598
730092	RRN3P1	216902_s_at	211676_s_at	0.491598
84897	TBRG1	230681_at	242903_at	0.490971
55623	THUMPD1	206555_s_at	242903_at	0.490812
6314	ATXN7	204516_at	242903_at	0.489728
55422	ZNF331	227613_at	202727_s_at	0.489381
10466	COG5	227089_at	242903_at	0.489280
5552	SRGN	201859_at	242903_at	0.488432
7049	TGFBR3	204731_at	202727_s_at	0.487250
57493	HEG1	213069_at	202727_s_at	0.487105
26207	PITPNC1	1568949_at	211676_s_at	0.486581
6427	SRSF2	214882_s_at	202727_s_at	0.486425
693221	MIR636	214882_s_at	202727_s_at	0.486425
155435	RBM33	1554095_at	202727_s_at	0.485642
23210	JMJD6	212722_s_at	211676_s_at	0.485473
5594	MAPK1	1552263_at	242903_at	0.485273
6520	SLC3A2	200924_s_at	211676_s_at	0.484878
10527	IPO7	200993_at	211676_s_at	0.484572
54793	KCTD9	218823_s_at	202727_s_at	0.484388
65250	C5orf42	1562387_at	242903_at	0.484028
1499	CTNNB1	223679_at	242903_at	0.483877
9456	HOMER1	226651_at	242903_at	0.483578
4848	CNOT2	233054_at	202727_s_at	0.483323
10652	YKT6	217785_s_at	211676_s_at	0.483035
55327	LIN7C	223350_x_at	202727_s_at	0.482968
54878	DPP8	227018_at	202727_s_at	0.482594
134637	ADAT2	227213_at	242903_at	0.482217
6432	SRSF7	214141_x_at	202727_s_at	0.482191
1656	DDX6	225549_at	202727_s_at	0.481086
10614	HEXIM1	202814_s_at	211676_s_at	0.480889
9337	CNOT8	202164_s_at	211676_s_at	0.480734
5862	RAB2A	208731_at	211676_s_at	0.480553
5861	RAB1A	208724_s_at	202727_s_at	0.480240
10808	HSPH1	206976_s_at	211676_s_at	0.480132
5496	PPM1G	200913_at	211676_s_at	0.479954
8874	ARHGEF7	1562270_at	242903_at	0.479646
378805	LINC-PINT	228702_at	202727_s_at	0.479493
9581	PREPL	212215_at	242903_at	0.479453
80255	SLC35F5	220123_at	202727_s_at	0.478414
7538	ZFP36	201531_at	242903_at	0.478399
84541	KBTBD8	239835_at	202727_s_at	0.477582
5495	PPM1B	209296_at	242903_at	0.477487
79868	ALG13	222808_at	202727_s_at	0.477432
4780	NFE2L2	201146_at	211676_s_at	0.477226
54467	ANKIB1	224687_at	242903_at	0.477028
84159	ARID5B	235404_at	242903_at	0.475956
81539	SLC38A1	224579_at	202727_s_at	0.475839
7750	ZMYM2	210281_s_at	242903_at	0.475492
26286	ARFGAP3	202211_at	202727_s_at	0.475318
125488	TTC39C	1552307_a_at	202727_s_at	0.475226
57132	CHMP1B	218178_s_at	242903_at	0.474552
137835	TMEM71	238429_at	242903_at	0.473097
28994	PRO0471	224231_at	242903_at	0.472533
81550	TDRD3	1569069_s_at	242903_at	0.472322
284695	ZNF326	227680_at	202727_s_at	0.471846
9352	TXNL1	243664_at	242903_at	0.471766
9516	LITAF	200706_s_at	211676_s_at	0.471751
963	CD53	242946_at	242903_at	0.471696
100616387	MIR3064	200033_at	202727_s_at	0.470984
100616408	MIR5047	200033_at	202727_s_at	0.470984
1655	DDX5	200033_at	202727_s_at	0.470984
26115	TANC2	224952_at	242903_at	0.470839
51478	HSD17B7	220081_x_at	242903_at	0.470677
400966	RGPD1	242712_x_at	242903_at	0.470634
5903	RANBP2	242712_x_at	242903_at	0.470634
729857	RGPD2	242712_x_at	242903_at	0.470634
55787	TXLNG	1557954_at	211676_s_at	0.470480
60436	TGIF2	216262_s_at	211676_s_at	0.470268
26769	SNORD81	228238_at	242903_at	0.470094
26770	SNORD79	228238_at	242903_at	0.470094
26774	SNORD80	228238_at	242903_at	0.470094
26802	SNORD47	228238_at	242903_at	0.470094
26806	SNORD44	228238_at	242903_at	0.470094
60674	GAS5	228238_at	242903_at	0.470094
619498	SNORD74	228238_at	242903_at	0.470094
692196	SNORD76	228238_at	242903_at	0.470094
692197	SNORD77	228238_at	242903_at	0.470094
3320	HSP90AA1	210211_s_at	202727_s_at	0.469878
5051	PAFAH2	205232_s_at	211676_s_at	0.469741
3813	KIR3DS1	211389_x_at	211676_s_at	0.469676
2778	GNAS	228173_at	242903_at	0.469472
27250	PDCD4	1557166_at	242903_at	0.469352
152006	RNF38	222660_s_at	202727_s_at	0.469167
5966	REL	206036_s_at	211676_s_at	0.469031
7326	UBE2G1	209142_s_at	202727_s_at	0.468812
5128	CDK17	221918_at	202727_s_at	0.468794
27338	UBE2S	202779_s_at	211676_s_at	0.468520
3849	KRT2	207908_at	242903_at	0.468134
26277	TINF2	220052_s_at	211676_s_at	0.468024
4001	LMNB1	203276_at	211676_s_at	0.468001
6558	SLC12A2	204404_at	202727_s_at	0.467925
253959	RALGAPA1	213049_at	242903_at	0.467791
5150	PDE7A	223358_s_at	202727_s_at	0.467594
124583	CANT1	46323_at	211676_s_at	0.467286
7316	UBC	208980_s_at	211676_s_at	0.467076
26135	SERBP1	217725_x_at	202727_s_at	0.466922
144108	SPTY2D1	229594_at	202727_s_at	0.466769
205717	KIAA2018	227433_at	242903_at	0.466737
5423	POLB	203616_at	202727_s_at	0.466720
84196	USP48	229812_at	202727_s_at	0.466493
55573	CDV3	213548_s_at	202727_s_at	0.466454
55844	PPP2R2D	225066_at	242903_at	0.466116
339745	SPOPL	225659_at	202727_s_at	0.466062
604	BCL6	203140_at	202727_s_at	0.465401
7561	ZNF14	219854_at	242903_at	0.465214
6434	TRA2B	200892_s_at	202727_s_at	0.465195
221037	JMJD1C	228793_at	242903_at	0.465160
9759	HDAC4	204225_at	242903_at	0.464039
1657	DMXL1	203791_at	242903_at	0.463920
9969	MED13	223780_s_at	202727_s_at	0.463823
84162	KIAA1109	1553793_a_at	242903_at	0.463652
284058	KANSL1	243589_at	242903_at	0.463503
3842	TNPO1	1557278_s_at	242903_at	0.463317
55210	ATAD3A	1552641_s_at	211676_s_at	0.463140
83858	ATAD3B	1552641_s_at	211676_s_at	0.463140
57534	MIB1	224725_at	242903_at	0.463018
283742	FAM98B	225086_at	211676_s_at	0.462822
9710	KIAA0355	203288_at	242903_at	0.462609
256356	GK5	241384_x_at	242903_at	0.462554
1052	CEBPD	213006_at	202727_s_at	0.462546
55544	RBM38	212430_at	211676_s_at	0.462179
22890	ZBTB1	213376_at	202727_s_at	0.461763
23169	SLC35D1	209712_at	202727_s_at	0.461697
100820829	MYZAP	212241_at	211676_s_at	0.461652
145781	GCOM1	212241_at	211676_s_at	0.461652
81488	POLR2M	212241_at	211676_s_at	0.461652
26146	TRAF3IP1	238494_at	242903_at	0.461385
8672	EIF4G3	1554310_a_at	242903_at	0.461290
140807	KRT72	1564435_a_at	202727_s_at	0.461250
101928879	LOC101928879	223198_x_at	211676_s_at	0.461154
28991	COMMD5	223198_x_at	211676_s_at	0.461154
58500	ZNF250	223198_x_at	211676_s_at	0.461154
53349	ZFYVE1	223388_s_at	211676_s_at	0.460932
81606	LBH	221011_s_at	242903_at	0.460818
11127	KIF3A	228680_at	202727_s_at	0.460446
23063	WAPAL	212264_s_at	202727_s_at	0.460406
29896	TRA2A	204658_at	211676_s_at	0.459927
53344	CHIC1	228345_at	242903_at	0.459703
4820	NKTR	231235_at	242903_at	0.459389
669	BPGM	203502_at	211676_s_at	0.459116
6872	TAF1	227205_at	202727_s_at	0.458733
9559	VPS26A	243316_x_at	242903_at	0.458416
8451	CUL4A	201424_s_at	202727_s_at	0.458094
84312	BRMS1L	224484_s_at	211676_s_at	0.457983
404734	ANKHD1-EIF4EBP3	219081_at	211676_s_at	0.457861
54882	ANKHD1	219081_at	211676_s_at	0.457861
10123	ARL4C	202207_at	242903_at	0.457737
8660	IRS2	209185_s_at	242903_at	0.457248
84629	TNRC18	229257_at	211676_s_at	0.456995
55466	DNAJA4	1554334_a_at	202727_s_at	0.456942
53637	S1PR5	233743_x_at	211676_s_at	0.456932
3191	HNRNPL	35201_at	211676_s_at	0.456829
3298	HSF2	211220_s_at	202727_s_at	0.456459
27334	P2RY10	214615_at	242903_at	0.456415
10285	SMNDC1	200071_at	202727_s_at	0.456247
5500	PPP1CB	201407_s_at	202727_s_at	0.455832
8540	AGPS	205401_at	211676_s_at	0.455711
9371	KIF3B	203943_at	242903_at	0.455711
902	CCNH	204093_at	202727_s_at	0.455693
163049	ZNF791	1553704_x_at	242903_at	0.455608
84946	LTV1	239212_at	242903_at	0.455467
378938	MALAT1	228582_x_at	242903_at	0.455456
6780	STAU1	211505_s_at	202727_s_at	0.455352
80232	WDR26	218107_at	202727_s_at	0.455206
4674	NAP1L2	219368_at	242903_at	0.455142
9422	ZNF264	230063_at	242903_at	0.453722
10483	SEC23B	201582_at	202727_s_at	0.453614
375056	MIA3	1569057_s_at	211676_s_at	0.453440
10576	CCT2	201946_s_at	211676_s_at	0.453435
64839	FBXL17	238174_at	242903_at	0.453404
64412	GZF1	225884_s_at	202727_s_at	0.453333
6240	RRM1	201476_s_at	211676_s_at	0.453171
10492	SYNCRIP	1555427_s_at	211676_s_at	0.453147
80204	FBXO11	219208_at	242903_at	0.453061
26804	SNORD45B	209181_s_at	242903_at	0.452875
26805	SNORD45A	209181_s_at	242903_at	0.452875
5876	RABGGTB	209181_s_at	242903_at	0.452875
692085	SNORD45C	209181_s_at	242903_at	0.452875
6775	STAT4	206118_at	211676_s_at	0.452630
57466	SCAF4	243759_at	242903_at	0.452597
5141	PDE4A	204735_at	211676_s_at	0.452579
2113	ETS1	224833_at	242903_at	0.452550
10427	SEC24B	202798_at	202727_s_at	0.452519
389072	PLEKHM3	235360_at	242903_at	0.452472
147694	ZNF548	1553719_s_at	202727_s_at	0.452396
63917	GALNT11	219013_at	242903_at	0.452335
8467	SMARCA5	202303_x_at	211676_s_at	0.452090
54897	CASZ1	243386_at	211676_s_at	0.452038
202	AIM1	212543_at	211676_s_at	0.451962
3336	HSPE1	205133_s_at	211676_s_at	0.451743
10294	DNAJA2	209157_at	202727_s_at	0.451677
153129	SLC38A9	235241_at	242903_at	0.451628
57724	EPG5	227638_at	202727_s_at	0.451144
57396	CLK4	228751_at	202727_s_at	0.451104
83667	SESN2	223195_s_at	211676_s_at	0.450993
2107	ETF1	201574_at	211676_s_at	0.450732
1105	CHD1	235791_x_at	202727_s_at	0.450403
23514	SPIDR	228325_at	202727_s_at	0.450261
23443	SLC35A3	206770_s_at	202727_s_at	0.450193
1859	DYRK1A	209033_s_at	242903_at	0.450145
27327	TNRC6A	224705_s_at	202727_s_at	0.450086
6301	SARS	231894_at	202727_s_at	0.450078
23287	AGTPBP1	204500_s_at	242903_at	0.450013
84971	ATG4D	226871_s_at	242903_at	0.449902
677825	SNORA44	223773_s_at	242903_at	0.449893
677838	SNORA61	223773_s_at	242903_at	0.449893
692073	SNORA16A	223773_s_at	242903_at	0.449893
85028	SNHG12	223773_s_at	242903_at	0.449893
9792	SERTAD2	202656_s_at	242903_at	0.449341
23392	KIAA0368	212428_at	211676_s_at	0.449276
54811	ZNF562	219163_at	242903_at	0.449259
140688	NOL4L	1558679_at	242903_at	0.449231
4758	NEU1	208926_at	211676_s_at	0.449037
55102	ATG2B	219164_s_at	242903_at	0.449022
83892	KCTD10	223208_at	211676_s_at	0.448981
64333	ARHGAP9	226906_s_at	211676_s_at	0.448720
51105	PHF20L1	219606_at	242903_at	0.448716
57003	CCDC47	222432_s_at	202727_s_at	0.448687
23198	PSME4	212219_at	202727_s_at	0.448591
3716	JAK1	240613_at	242903_at	0.448564
6832	SUPV3L1	212894_at	211676_s_at	0.448487
7109	TRAPPC10	215269_at	242903_at	0.448359
79109	MAPKAP1	229846_s_at	211676_s_at	0.448313
10125	RASGRP1	205590_at	242903_at	0.448156
8575	PRKRA	237107_at	242903_at	0.447456
819	CAMLG	203538_at	242903_at	0.447216
9439	MED23	242706_s_at	211676_s_at	0.446838
8731	RNMT	202684_s_at	202727_s_at	0.446814
1389	CREBL2	201988_s_at	211676_s_at	0.446518
7456	WIPF1	231182_at	242903_at	0.446505
54454	ATAD2B	213387_at	202727_s_at	0.446343
619426	C8orf60	220712_at	211676_s_at	0.446258
138050	HGSNAT	218017_s_at	242903_at	0.446213
440515	ZNF506	238493_at	202727_s_at	0.445836
36	ACADSB	205355_at	242903_at	0.445825
7323	UBE2D3	200669_s_at	211676_s_at	0.445812
9678	PHF14	228095_at	242903_at	0.444982
55727	BTBD7	220297_at	202727_s_at	0.444890
84868	HAVCR2	1554285_at	211676_s_at	0.444676
4209	MEF2D	203003_at	211676_s_at	0.444431
10142	AKAP9	210962_s_at	242903_at	0.444367
10659	CELF2	1554569_a_at	211676_s_at	0.444315
9987	HNRNPDL	1554678_s_at	211676_s_at	0.444237
7181	NR2C1	204791_at	242903_at	0.443994
54843	SYTL2	232914_s_at	242903_at	0.443981
6563	SLC14A1	229151_at	242903_at	0.443800
1147	CHUK	209666_s_at	202727_s_at	0.443609
171023	ASXL1	242438_at	242903_at	0.443256
4841	NONO	208698_s_at	211676_s_at	0.443061
23002	DAAM1	232552_at	242903_at	0.442786
8763	CD164	208653_s_at	211676_s_at	0.442542
9736	USP34	233595_at	242903_at	0.442446
10180	RBM6	201967_at	242903_at	0.442404
23112	TNRC6B	213254_at	242903_at	0.442033
8864	PER2	205251_at	211676_s_at	0.441748
10151	HNRNPA3P1	206809_s_at	211676_s_at	0.441514
220988	HNRNPA3	206809_s_at	211676_s_at	0.441514
7767	ZNF224	229123_at	242903_at	0.441478
4678	NASP	242918_at	242903_at	0.441475
54541	DDIT4	202887_s_at	211676_s_at	0.441237
58515	SELK	223070_at	202727_s_at	0.441230
54542	RC3H2	238421_at	202727_s_at	0.441215
58513	EPS15L1	243482_at	242903_at	0.441178
55054	ATG16L1	232612_s_at	211676_s_at	0.440848
51616	TAF9B	221617_at	242903_at	0.440775
85465	EPT1	1555274_a_at	202727_s_at	0.440706
284757	MIR646HG	236846_at	242903_at	0.440409
55814	BDP1	226290_at	242903_at	0.440335
4771	NF2	211092_s_at	211676_s_at	0.440256
23248	RPRD2	235415_at	242903_at	0.440209
54206	ERRFI1	224657_at	211676_s_at	0.440195
3676	ITGA4	205885_s_at	211676_s_at	0.440178
2308	FOXO1	202724_s_at	202727_s_at	0.440136
5734	PTGER4	204897_at	202727_s_at	0.440068
1725	DHPS	202802_at	211676_s_at	0.439935
8775	NAPA	208751_at	211676_s_at	0.439920
9774	BCLAF1	201084_s_at	202727_s_at	0.439885
25948	KBTBD2	212447_at	242903_at	0.439816
9693	RAPGEF2	215992_s_at	242903_at	0.439802
56987	BBX	213015_at	242903_at	0.439709
100507217	LINC01578	244443_at	242903_at	0.439682
26065	LSM14A	212132_at	242903_at	0.439605
155370	SBDSP1	1554089_s_at	211676_s_at	0.439577
51119	SBDS	1554089_s_at	211676_s_at	0.439577
1739	DLG1	202516_s_at	211676_s_at	0.439508
58487	CREBZF	225595_at	242903_at	0.439441
3804	KIR2DL3	208179_x_at	211676_s_at	0.439416
7644	ZNF91	236128_at	202727_s_at	0.439332
55857	KIZ	228290_at	242903_at	0.439144
57602	USP36	227093_at	211676_s_at	0.439077
3621	ING1	244177_at	242903_at	0.438891
102465532	MIR6883	244677_at	242903_at	0.438695
5187	PER1	244677_at	242903_at	0.438695
4437	MSH3	205887_x_at	242903_at	0.438672
8454	CUL1	238509_at	202727_s_at	0.438521
79720	VPS37B	221704_s_at	211676_s_at	0.438361
84132	USP42	226669_at	202727_s_at	0.437733
23683	PRKD3	218236_s_at	202727_s_at	0.437654
85450	ITPRIP	244025_at	211676_s_at	0.437524
94104	PAXBP1	1555125_at	242903_at	0.437503
47	ACLY	210337_s_at	211676_s_at	0.437470
7091	TLE4	204872_at	202727_s_at	0.437109
113402	SFT2D1	232487_at	211676_s_at	0.436986
80318	GKAP1	234192_s_at	242903_at	0.436867
23014	FBXO21	212229_s_at	202727_s_at	0.436795
5583	PRKCH	206099_at	211676_s_at	0.436764
100093631	LOC100093631	201065_s_at	242903_at	0.436668
2969	GTF2I	201065_s_at	242903_at	0.436668
2970	GTF2IP1	201065_s_at	242903_at	0.436668
81565	NDEL1	208093_s_at	211676_s_at	0.436551
64327	LMBR1	224036_s_at	202727_s_at	0.436468
9698	PUM1	201165_s_at	242903_at	0.436467
65065	NBEAL1	1554106_at	242903_at	0.436439
3148	HMGB2	208808_s_at	242903_at	0.436347
3685	ITGAV	202351_at	242903_at	0.436302
79142	PHF23	1555789_s_at	211676_s_at	0.436136
55294	FBXW7	239494_at	202727_s_at	0.435985
8867	SYNJ1	212990_at	242903_at	0.435952
613	BCR	217223_s_at	211676_s_at	0.435830
10973	ASCC3	231269_at	202727_s_at	0.435771
9473	THEMIS2	207571_x_at	211676_s_at	0.435668
57337	SENP7	223444_at	242903_at	0.435665
284611	FAM102B	226568_at	202727_s_at	0.435373
83593	RASSF5	1554834_a_at	211676_s_at	0.435177
118987	PDZD8	225830_at	211676_s_at	0.435163
84188	FAR1	224866_at	202727_s_at	0.435057
3189	HNRNPH3	207127_s_at	242903_at	0.435053
100302650	BRE-AS1	1568768_s_at	202727_s_at	0.434963
6093	ROCK1	214578_s_at	202727_s_at	0.434807
6836	SURF4	222979_s_at	211676_s_at	0.434727
319101	KRT73	237507_at	242903_at	0.434588
84725	PLEKHA8	227247_at	242903_at	0.434307
93058	COQ10A	225747_at	242903_at	0.434304
8930	MBD4	209579_s_at	242903_at	0.434238
84669	USP32	226505_x_at	202727_s_at	0.434137
26959	HBP1	236645_at	242903_at	0.433793
4783	NFIL3	203574_at	202727_s_at	0.433501
257218	SHPRH	226366_at	242903_at	0.433469
51542	VPS54	233656_s_at	242903_at	0.433323
100132967	FAM223A	1552607_at	242903_at	0.433263
286967	FAM223B	1552607_at	242903_at	0.433263
25800	SLC39A6	1555460_a_at	211676_s_at	0.433128
201895	SMIM14	224989_at	242903_at	0.432740
55127	HEATR1	218595_s_at	242903_at	0.432367
6603	SMARCD2	201827_at	211676_s_at	0.432253
51592	TRIM33	212436_at	202727_s_at	0.432139
25898	RCHY1	214281_s_at	242903_at	0.432075
55784	MCTP2	220603_s_at	202727_s_at	0.432015
10920	COPS8	202143_s_at	211676_s_at	0.431890
54629	FAM63B	214691_x_at	211676_s_at	0.431763
51574	LARP7	241385_at	242903_at	0.431638
23111	SPG20	212526_at	202727_s_at	0.431479
9665	KIAA0430	202386_s_at	242903_at	0.431373
51307	FAM53C	218023_s_at	202727_s_at	0.431335
4478	MSN	200600_at	202727_s_at	0.431165
64376	IKZF5	220086_at	211676_s_at	0.431163
10499	NCOA2	205732_s_at	202727_s_at	0.431150
23673	STX12	212112_s_at	202727_s_at	0.431147
10766	TOB2	222243_s_at	202727_s_at	0.430942
55692	LUC7L	1557067_s_at	202727_s_at	0.430876
143684	FAM76B	232048_at	242903_at	0.430833
254394	MCM9	219673_at	242903_at	0.430832
56160	NDNL2	226008_at	211676_s_at	0.430591
55269	PSPC1	222611_s_at	211676_s_at	0.430498
55119	PRPF38B	218040_at	202727_s_at	0.430235
6627	SNRPA1	242146_at	242903_at	0.429810
9595	CYTIP	209606_at	242903_at	0.429807
55832	CAND1	207483_s_at	202727_s_at	0.429728
8439	NSMAF	203269_at	242903_at	0.429492
27246	RNF115	243976_at	202727_s_at	0.428721
